measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Michigan,Female,0 to 14,Chronic respiratory diseases,Rate,2010,0.3954865801138881,0.5026025507155348,0.27878412631055494
Deaths,Michigan,Both,0 to 14,Chronic respiratory diseases,Rate,2010,0.44174544252256936,0.5393791029817393,0.3543848041673074
Deaths,Texas,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2010,2.197024795626876,2.4414312656023918,1.973615572374626
Deaths,Texas,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2010,1.8524005468505413,2.060051033592667,1.6576449030951552
Deaths,Texas,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2010,2.0264536209752912,2.2421264027319356,1.8292690324957344
Deaths,Texas,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2010,17.786047378963673,19.944670981533744,15.748334955366513
Deaths,Texas,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2010,13.026071851881888,14.572162053571827,11.542095744152267
Deaths,Texas,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2010,15.339657190965207,16.948956882495665,13.856011824766698
Deaths,Texas,Male,70+ years,Respiratory infections and tuberculosis,Rate,2010,195.10589143126464,216.92776392530484,168.93247083623282
Deaths,Texas,Female,70+ years,Respiratory infections and tuberculosis,Rate,2010,192.02529267112283,218.800253304373,155.32415390562417
Deaths,Texas,Both,70+ years,Respiratory infections and tuberculosis,Rate,2010,193.32126830941846,215.42849988989016,161.55358226479206
Deaths,Texas,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2010,1.5582765987103109,1.8952393027489536,1.289999365556701
Deaths,Texas,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2010,1.2332739308326774,1.444016469274339,1.0434514605057257
Deaths,Texas,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2010,1.3993593997630145,1.6329285970150662,1.1954298488456103
Deaths,Wyoming,Male,15-49 years,Chronic respiratory diseases,Rate,2013,3.4738188979441214,4.20177390354779,2.848786615297218
Deaths,Wyoming,Female,15-49 years,Chronic respiratory diseases,Rate,2013,3.766387977842871,4.679259981271523,2.296111038455809
Deaths,Wyoming,Both,15-49 years,Chronic respiratory diseases,Rate,2013,3.6134028572134955,4.184916304037832,2.8417455081880933
Deaths,Wyoming,Male,50-69 years,Chronic respiratory diseases,Rate,2013,73.97254791030461,86.21081205214182,63.15121068877186
Deaths,Wyoming,Female,50-69 years,Chronic respiratory diseases,Rate,2013,67.29320601027901,78.76970158110751,43.839467601639086
Deaths,Wyoming,Both,50-69 years,Chronic respiratory diseases,Rate,2013,70.69179625798525,79.2935247243824,57.37475186328401
Deaths,Wyoming,Male,70+ years,Chronic respiratory diseases,Rate,2013,734.993340423361,797.0989416401479,662.2374700699902
Deaths,Wyoming,Female,70+ years,Chronic respiratory diseases,Rate,2013,602.8270767035848,714.6363677211051,312.48156518254723
Deaths,Wyoming,Both,70+ years,Chronic respiratory diseases,Rate,2013,663.4887212895056,741.5418138425318,491.2041224679636
Deaths,Wyoming,Male,0 to 14,Chronic respiratory diseases,Rate,2013,0.7165269668962058,0.9353072705789496,0.5360025840637527
Deaths,Wyoming,Female,0 to 14,Chronic respiratory diseases,Rate,2013,0.45722845107519766,0.6321131963427128,0.26428044533914136
Deaths,Wyoming,Both,0 to 14,Chronic respiratory diseases,Rate,2013,0.5910016748014393,0.7426290944527042,0.4498919936579934
Deaths,Hawaii,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2011,2.273082357714199,2.595888452352868,1.9864752593054975
Deaths,Hawaii,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2011,1.6212127440369963,1.8487785439085018,1.3970189338590164
Deaths,Hawaii,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2011,1.9576436377397,2.185894656599183,1.747325806378808
Deaths,Hawaii,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2011,17.649339229880482,20.45972861887845,15.363239257155069
Deaths,Hawaii,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2011,10.541268484355967,12.347793790963463,9.111491024662065
Deaths,Hawaii,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2011,14.064815756675621,16.099322758864016,12.36597662204073
Deaths,Hawaii,Male,70+ years,Respiratory infections and tuberculosis,Rate,2011,334.8291081307825,375.69634283812616,283.44360034037993
Deaths,Hawaii,Female,70+ years,Respiratory infections and tuberculosis,Rate,2011,210.78317452841088,251.1896218785436,155.5878584842866
Deaths,Hawaii,Both,70+ years,Respiratory infections and tuberculosis,Rate,2011,262.3600554115442,299.95271599919334,210.6976491194246
Deaths,Hawaii,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2011,1.9951189304009642,2.4568143620295424,1.5960125381093135
Deaths,Hawaii,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2011,1.3580538250138074,1.6873094710768164,1.0844918595899322
Deaths,Hawaii,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2011,1.6855949956931795,1.9924188034958545,1.4188099137091277
Deaths,North Carolina,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2012,2.269688894737511,2.5632012265716075,2.00742785660152
Deaths,North Carolina,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2012,2.1349700475488165,2.4135140964432225,1.8898004612965458
Deaths,North Carolina,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2012,2.201945749735254,2.4469265004751115,1.967468570298997
Deaths,North Carolina,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2012,20.614757558267048,23.30232768193612,18.183957461955035
Deaths,North Carolina,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2012,15.097330506009596,16.961424406419475,13.215481235433362
Deaths,North Carolina,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2012,17.723904044462486,19.887422405533545,15.666368370363037
Deaths,North Carolina,Male,70+ years,Respiratory infections and tuberculosis,Rate,2012,220.08815783749426,243.68472676885978,194.9934694613996
Deaths,North Carolina,Female,70+ years,Respiratory infections and tuberculosis,Rate,2012,227.53108195299512,257.93872251277156,192.4886491733253
Deaths,North Carolina,Both,70+ years,Respiratory infections and tuberculosis,Rate,2012,224.4546579880438,249.0812834030583,193.52355033919252
Deaths,North Carolina,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2012,1.6351482734349814,1.9674608067666195,1.3413958117585791
Deaths,North Carolina,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2012,1.2249644709582865,1.4737852151643276,1.001837399770062
Deaths,North Carolina,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2012,1.4344883181138688,1.7010021770572101,1.209306441794551
Deaths,Georgia,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2015,2.4450696723576795,2.7745683362005114,2.1679235434941244
Deaths,Georgia,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2015,2.019650564444297,2.3157684292793403,1.788105142930464
Deaths,Georgia,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2015,2.2290883740011602,2.506613708268227,2.0101423612625173
Deaths,Georgia,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2015,21.88253223064093,24.88508201336881,19.23727723064558
Deaths,Georgia,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2015,16.627687233877797,18.927894128703564,14.456014890763967
Deaths,Georgia,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2015,19.125806518445703,21.372191646496745,17.029396011980793
Deaths,Georgia,Male,70+ years,Respiratory infections and tuberculosis,Rate,2015,200.95005493464276,223.5176532539144,177.52927214982722
Deaths,Georgia,Female,70+ years,Respiratory infections and tuberculosis,Rate,2015,202.20445626742065,227.2125671663139,169.40335965343067
Deaths,Georgia,Both,70+ years,Respiratory infections and tuberculosis,Rate,2015,201.67718319512588,224.50487311851228,173.51210530012236
Deaths,Georgia,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2015,1.6494003720241015,1.9640194781037117,1.3584178989699287
Deaths,Georgia,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2015,1.49088818478802,1.783415907515174,1.224544720874862
Deaths,Georgia,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2015,1.5717745814222048,1.8496589564202628,1.3204459464582403
Deaths,Iowa,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2008,1.9046554258646784,2.182301975193891,1.6453537461281416
Deaths,Iowa,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2008,1.6003517476485676,1.8565333560003243,1.3857267057047724
Deaths,Iowa,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2008,1.7551108666461102,1.9634019022628473,1.5614346029973856
Deaths,Iowa,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2008,13.632705762635412,15.552954408282812,11.872114362672026
Deaths,Iowa,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2008,10.177295184942682,11.617965397304397,8.779335299408142
Deaths,Iowa,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2008,11.888949613212787,13.337366636792652,10.486855960727944
Deaths,Iowa,Male,70+ years,Respiratory infections and tuberculosis,Rate,2008,240.63276109976195,268.4658297012777,211.12913137983062
Deaths,Iowa,Female,70+ years,Respiratory infections and tuberculosis,Rate,2008,251.78206592501058,286.33039018781005,207.0215956653714
Deaths,Iowa,Both,70+ years,Respiratory infections and tuberculosis,Rate,2008,247.28932493694725,275.83870687488235,209.10543688398872
Deaths,Iowa,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2008,1.4167678586718644,1.7330046608296523,1.1479319276018418
Deaths,Iowa,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2008,1.1071608601469083,1.3498391678602049,0.9003579666696084
Deaths,Iowa,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2008,1.2659783468499117,1.494431321555253,1.0617825572853055
Deaths,Virginia,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2015,1.89384659805633,2.127060510456348,1.6754110201071961
Deaths,Virginia,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2015,1.6663753463280693,1.9078033439636441,1.459997707812378
Deaths,Virginia,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2015,1.7804376884073339,2.0010424752383065,1.5836257265040554
Deaths,Virginia,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2015,17.53367273643592,19.898915074891924,15.306426300186633
Deaths,Virginia,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2015,12.769653665067391,14.496080828311223,11.186491626962868
Deaths,Virginia,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2015,15.064259447807716,16.991735353764675,13.297318223715651
Deaths,Virginia,Male,70+ years,Respiratory infections and tuberculosis,Rate,2015,208.3565121073376,233.90988126936867,179.33588901434803
Deaths,Virginia,Female,70+ years,Respiratory infections and tuberculosis,Rate,2015,198.51185183835497,227.88200069799328,161.5716996441342
Deaths,Virginia,Both,70+ years,Respiratory infections and tuberculosis,Rate,2015,202.71153153965707,227.9538643044333,170.61741178589693
Deaths,Virginia,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2015,1.3795416401230616,1.6788275579316052,1.126744107792685
Deaths,Virginia,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2015,1.0719113434076537,1.277933873500671,0.8809273449132851
Deaths,Virginia,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2015,1.22887944308659,1.4466144790463134,1.0452246914800865
Deaths,Montana,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2016,2.1325499300660944,2.4515384334754997,1.8386894082337653
Deaths,Montana,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2016,2.017773449586601,2.3516521567545037,1.6992446385653974
Deaths,Montana,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2016,2.076867556904949,2.3770981501920234,1.8062213416473063
Deaths,Montana,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2016,13.548870929010072,16.073241947845784,11.454433525453554
Deaths,Montana,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2016,10.373382703394023,12.408226148874723,8.695310577648204
Deaths,Montana,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2016,11.949142613578461,13.916621882868142,10.253734311995336
Deaths,Montana,Male,70+ years,Respiratory infections and tuberculosis,Rate,2016,166.4711924306143,188.98964461136103,140.61802322533066
Deaths,Montana,Female,70+ years,Respiratory infections and tuberculosis,Rate,2016,187.07975432064995,218.04448203131327,147.8665872980205
Deaths,Montana,Both,70+ years,Respiratory infections and tuberculosis,Rate,2016,177.47131087990746,201.77426148176377,145.79626232112756
Deaths,Montana,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2016,1.6734033715997605,2.1031433719748445,1.3516912825662488
Deaths,Montana,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2016,1.2546956903692323,1.5121071902692267,1.0343772678517928
Deaths,Montana,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2016,1.4694932114800776,1.7523654758486775,1.2199246201320824
Deaths,Missouri,Male,15-49 years,Chronic respiratory diseases,Rate,2006,3.8006817089267364,4.337297765356694,3.3113327980100564
Deaths,Missouri,Female,15-49 years,Chronic respiratory diseases,Rate,2006,3.5596697196651768,4.146898879045807,2.436085105683408
Deaths,Missouri,Both,15-49 years,Chronic respiratory diseases,Rate,2006,3.680268325878918,4.095002494658006,3.035629830462056
Deaths,Missouri,Male,50-69 years,Chronic respiratory diseases,Rate,2006,76.76107606942284,83.87599852665245,69.51761943519833
Deaths,Missouri,Female,50-69 years,Chronic respiratory diseases,Rate,2006,65.90114363490407,73.45625658600832,45.00048741251093
Deaths,Missouri,Both,50-69 years,Chronic respiratory diseases,Rate,2006,71.1346553658889,76.45131836268521,59.2237487122266
Deaths,Missouri,Male,70+ years,Chronic respiratory diseases,Rate,2006,637.3651653496072,685.7928353867178,577.8564727883066
Deaths,Missouri,Female,70+ years,Chronic respiratory diseases,Rate,2006,463.03273731280075,527.8263214165735,309.83606177101075
Deaths,Missouri,Both,70+ years,Chronic respiratory diseases,Rate,2006,533.1725476250544,582.0336639464197,431.7437811173483
Deaths,Missouri,Male,0 to 14,Chronic respiratory diseases,Rate,2006,0.6153377236194708,0.768008068666036,0.4832233712500361
Deaths,Missouri,Female,0 to 14,Chronic respiratory diseases,Rate,2006,0.4173206070608409,0.5573117631500447,0.2994972404052668
Deaths,Missouri,Both,0 to 14,Chronic respiratory diseases,Rate,2006,0.5186904542856294,0.6315122885801248,0.4172373055117277
Deaths,Washington,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2014,1.3275685996030693,1.4983954066036658,1.1692351433591748
Deaths,Washington,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2014,1.2672190250093174,1.4572580781505495,1.1044958056309706
Deaths,Washington,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2014,1.2979417131513296,1.446959275460673,1.1636915435920594
Deaths,Washington,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2014,10.832950410166111,12.367429032440477,9.435102904141766
Deaths,Washington,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2014,8.973217199383576,10.268478981275113,7.844836642542348
Deaths,Washington,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2014,9.88343688307164,11.157218802472672,8.757574952044957
Deaths,Washington,Male,70+ years,Respiratory infections and tuberculosis,Rate,2014,133.44190647477802,148.21706332554214,117.60431945619196
Deaths,Washington,Female,70+ years,Respiratory infections and tuberculosis,Rate,2014,135.816468034908,156.58401570899557,110.27320727380928
Deaths,Washington,Both,70+ years,Respiratory infections and tuberculosis,Rate,2014,134.7667328800839,151.34539022564937,114.30681178073482
Deaths,Washington,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2014,0.850315729063175,1.0332228538790214,0.6925071484197896
Deaths,Washington,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2014,0.7122932153624754,0.8641712531266483,0.5924051664079969
Deaths,Washington,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2014,0.7829504036273712,0.9430769904235782,0.6548563139594548
Deaths,Indiana,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2004,2.3577805921665362,2.665676447239875,2.076594434389077
Deaths,Indiana,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2004,1.666745656226473,1.8867165008177567,1.454318564119663
Deaths,Indiana,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2004,2.0151531196068406,2.2503167313057078,1.8014082602579258
Deaths,Indiana,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2004,16.447726420913785,18.54417578939476,14.466225547424129
Deaths,Indiana,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2004,11.940589059929028,13.468833025966989,10.536781464160862
Deaths,Indiana,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2004,14.128518414714055,15.754455463229082,12.52630123590361
Deaths,Indiana,Male,70+ years,Respiratory infections and tuberculosis,Rate,2004,238.711931766698,264.8449144173221,209.4543979543585
Deaths,Indiana,Female,70+ years,Respiratory infections and tuberculosis,Rate,2004,221.76297732929268,252.6346817368825,179.45574350470125
Deaths,Indiana,Both,70+ years,Respiratory infections and tuberculosis,Rate,2004,228.37331231969773,255.30807216772263,191.02550534530042
Deaths,Indiana,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2004,1.9178271488934382,2.267240926015658,1.5781114511398193
Deaths,Indiana,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2004,1.6015655973688459,1.927497680758151,1.3264935679037115
Deaths,Indiana,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2004,1.7636719773420169,2.0533721485648675,1.494112658758586
Deaths,South Dakota,Male,15-49 years,Chronic respiratory diseases,Rate,2011,2.6684921975930527,3.2182027737813854,2.180632735227071
Deaths,South Dakota,Female,15-49 years,Chronic respiratory diseases,Rate,2011,2.5399186138867202,3.072126537611099,2.028847069494817
Deaths,South Dakota,Both,15-49 years,Chronic respiratory diseases,Rate,2011,2.605967271360924,2.980044490735551,2.243518895274046
Deaths,South Dakota,Male,50-69 years,Chronic respiratory diseases,Rate,2011,61.410636527060205,70.35787860036375,53.68549174248581
Deaths,South Dakota,Female,50-69 years,Chronic respiratory diseases,Rate,2011,47.24046531467824,55.166050379699584,35.896227993285414
Deaths,South Dakota,Both,50-69 years,Chronic respiratory diseases,Rate,2011,54.35414042051949,60.44107207758221,47.67642211140944
Deaths,South Dakota,Male,70+ years,Chronic respiratory diseases,Rate,2011,657.5574806305127,718.724222982992,581.7541372335927
Deaths,South Dakota,Female,70+ years,Chronic respiratory diseases,Rate,2011,425.1852388485266,502.2247079994802,281.3990593774109
Deaths,South Dakota,Both,70+ years,Chronic respiratory diseases,Rate,2011,523.4175189319271,580.322165134827,424.24491659069054
Deaths,South Dakota,Male,0 to 14,Chronic respiratory diseases,Rate,2011,0.7413523925966298,1.002402406848334,0.5369288925616217
Deaths,South Dakota,Female,0 to 14,Chronic respiratory diseases,Rate,2011,0.48911008798116035,0.62660231750441,0.3660463284516186
Deaths,South Dakota,Both,0 to 14,Chronic respiratory diseases,Rate,2011,0.6186032376889947,0.7654388904714158,0.4948003015368446
Deaths,Mississippi,Male,15-49 years,Chronic respiratory diseases,Rate,2006,4.704405986919246,5.358005952916675,4.053056113228643
Deaths,Mississippi,Female,15-49 years,Chronic respiratory diseases,Rate,2006,4.579128108108424,5.400477881938145,2.7496919969735223
Deaths,Mississippi,Both,15-49 years,Chronic respiratory diseases,Rate,2006,4.641066748477297,5.174727810716077,3.7328502392788216
Deaths,Mississippi,Male,50-69 years,Chronic respiratory diseases,Rate,2006,94.35094258063484,103.22416987946022,85.20557998284475
Deaths,Mississippi,Female,50-69 years,Chronic respiratory diseases,Rate,2006,70.80417253849188,80.55711285191524,49.795847409201095
Deaths,Mississippi,Both,50-69 years,Chronic respiratory diseases,Rate,2006,82.08070579256503,88.70663697597777,70.16013984595153
Deaths,Mississippi,Male,70+ years,Chronic respiratory diseases,Rate,2006,765.7320243803496,822.4502455474085,702.0508197918132
Deaths,Mississippi,Female,70+ years,Chronic respiratory diseases,Rate,2006,476.14283451397716,544.168074484338,310.31668518639793
Deaths,Mississippi,Both,70+ years,Chronic respiratory diseases,Rate,2006,588.2750336242157,637.7491632443666,481.75852132791175
Deaths,Mississippi,Male,0 to 14,Chronic respiratory diseases,Rate,2006,0.8177199953137472,1.0293881524593043,0.6382755274430538
Deaths,Mississippi,Female,0 to 14,Chronic respiratory diseases,Rate,2006,0.5270870497441498,0.6986200684530596,0.37930254652709067
Deaths,Mississippi,Both,0 to 14,Chronic respiratory diseases,Rate,2006,0.6755234500943365,0.8053870928606833,0.5526712033510703
Deaths,South Carolina,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2010,2.6967338660261597,3.055344018778802,2.386361924904667
Deaths,South Carolina,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2010,2.1696103810092575,2.4555079735358305,1.8958359339501358
Deaths,South Carolina,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2010,2.4321489426299006,2.736429927765709,2.1779548631787504
Deaths,South Carolina,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2010,20.496340242549145,23.201434023281845,18.152717446436377
Deaths,South Carolina,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2010,13.469447345090389,15.3646660451085,11.833263679746393
Deaths,South Carolina,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2010,16.806263339898006,18.73583912420061,15.054181671303942
Deaths,South Carolina,Male,70+ years,Respiratory infections and tuberculosis,Rate,2010,201.29580246927657,223.40596600904087,177.43198301238806
Deaths,South Carolina,Female,70+ years,Respiratory infections and tuberculosis,Rate,2010,204.23431232439268,230.8494503130944,170.48344648647674
Deaths,South Carolina,Both,70+ years,Respiratory infections and tuberculosis,Rate,2010,203.01267006697614,224.86372917064463,175.66585076119537
Deaths,South Carolina,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2010,1.5429691245679784,1.9033101742412302,1.2187064719211298
Deaths,South Carolina,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2010,1.2181371273251713,1.4526666718127095,1.010808013872179
Deaths,South Carolina,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2010,1.3837420038134634,1.606535697598016,1.179955755726357
Deaths,New Hampshire,Male,15-49 years,Respiratory infections and tuberculosis,Rate,2010,1.4308951686116445,1.6550855213170408,1.220697300086299
Deaths,New Hampshire,Female,15-49 years,Respiratory infections and tuberculosis,Rate,2010,1.1342751093766252,1.3277417698395644,0.9638907406468876
Deaths,New Hampshire,Both,15-49 years,Respiratory infections and tuberculosis,Rate,2010,1.2827894310014845,1.453510089386553,1.1249162424161199
Deaths,New Hampshire,Male,50-69 years,Respiratory infections and tuberculosis,Rate,2010,9.543303531544101,11.13504009060986,8.13626402078165
Deaths,New Hampshire,Female,50-69 years,Respiratory infections and tuberculosis,Rate,2010,7.1591117994362845,8.424649799562747,6.1158742931774
Deaths,New Hampshire,Both,50-69 years,Respiratory infections and tuberculosis,Rate,2010,8.338122940422679,9.571700663315927,7.244945775655476
Deaths,New Hampshire,Male,70+ years,Respiratory infections and tuberculosis,Rate,2010,182.68558373656612,205.1487357152862,155.6369937409001
Deaths,New Hampshire,Female,70+ years,Respiratory infections and tuberculosis,Rate,2010,183.47856035139637,213.50695183669205,142.99335279832184
Deaths,New Hampshire,Both,70+ years,Respiratory infections and tuberculosis,Rate,2010,183.14354174038434,205.71729181938372,150.35182657870084
Deaths,New Hampshire,Male,0 to 14,Respiratory infections and tuberculosis,Rate,2010,0.7774138109040186,0.9782104725158679,0.616583782756985
Deaths,New Hampshire,Female,0 to 14,Respiratory infections and tuberculosis,Rate,2010,0.6449476521943195,0.8060304767900911,0.5121638691821381
Deaths,New Hampshire,Both,0 to 14,Respiratory infections and tuberculosis,Rate,2010,0.7127388308459441,0.8790977528594403,0.5767088631445261
Deaths,New York,Male,15-49 years,Chronic respiratory diseases,Rate,2003,2.3426003059649885,2.639741998796051,2.0537387354688015
Deaths,New York,Female,15-49 years,Chronic respiratory diseases,Rate,2003,2.320978429068156,2.6300042001932504,1.8676121880406278
Deaths,New York,Both,15-49 years,Chronic respiratory diseases,Rate,2003,2.331692473817943,2.5435062678299487,2.074542751143482
Deaths,New York,Male,50-69 years,Chronic respiratory diseases,Rate,2003,46.59527776029017,50.28659681414827,42.8011255600242
Deaths,New York,Female,50-69 years,Chronic respiratory diseases,Rate,2003,40.831435722079156,49.4542576433612,36.55978309224053
Deaths,New York,Both,50-69 years,Chronic respiratory diseases,Rate,2003,43.536556925014104,48.431454479143696,40.46786152408854
Deaths,New York,Male,70+ years,Chronic respiratory diseases,Rate,2003,424.6157221538598,462.45921886241877,382.65348258960864
Deaths,New York,Female,70+ years,Chronic respiratory diseases,Rate,2003,325.2878115776964,368.5408730146305,262.8344657660737
Deaths,New York,Both,70+ years,Chronic respiratory diseases,Rate,2003,363.43351922227396,398.8464374918229,315.83219984629704
Deaths,New York,Male,0 to 14,Chronic respiratory diseases,Rate,2003,0.4082708046065032,0.520471237278485,0.3108908137318269
Deaths,New York,Female,0 to 14,Chronic respiratory diseases,Rate,2003,0.31844863124146267,0.4354837740350281,0.2327205826159356
Deaths,New York,Both,0 to 14,Chronic respiratory diseases,Rate,2003,0.36442079945938827,0.43641382730912665,0.29326936679723953
Deaths,Louisiana,Male,15-49 years,Chronic respiratory diseases,Rate,2014,3.253062582915828,3.795938140237641,2.759104322864111
Deaths,Louisiana,Female,15-49 years,Chronic respiratory diseases,Rate,2014,3.501488400138453,4.167014933529829,2.3700264294333286
Deaths,Louisiana,Both,15-49 years,Chronic respiratory diseases,Rate,2014,3.3767148016074167,3.7989814298699938,2.7665684830797823
Deaths,Louisiana,Male,50-69 years,Chronic respiratory diseases,Rate,2014,78.43510253099409,86.70604696334568,69.56897164293267
Deaths,Louisiana,Female,50-69 years,Chronic respiratory diseases,Rate,2014,71.71814595574568,82.54564255423193,48.873237330025646
Deaths,Louisiana,Both,50-69 years,Chronic respiratory diseases,Rate,2014,74.96384113409434,81.85211520452256,62.3924405705085
Deaths,Louisiana,Male,70+ years,Chronic respiratory diseases,Rate,2014,631.5060915817107,688.6361610494388,563.2441073221428
Deaths,Louisiana,Female,70+ years,Chronic respiratory diseases,Rate,2014,511.1633389254092,610.4542343818451,294.1471128760855
Deaths,Louisiana,Both,70+ years,Chronic respiratory diseases,Rate,2014,561.2297297536362,627.8205553854302,428.63364728692613
Deaths,Louisiana,Male,0 to 14,Chronic respiratory diseases,Rate,2014,0.7974716224879325,1.0153354340143452,0.6104079273987038
Deaths,Louisiana,Female,0 to 14,Chronic respiratory diseases,Rate,2014,0.4764120265308486,0.637268788485284,0.3327525853454525
Deaths,Louisiana,Both,0 to 14,Chronic respiratory diseases,Rate,2014,0.6403384276351974,0.7804712317497648,0.5196740382803904
Deaths,Oklahoma,Male,15-49 years,Chronic respiratory diseases,Rate,2013,3.4522709966174223,3.9927525266471466,2.921649675603976
Deaths,Oklahoma,Female,15-49 years,Chronic respiratory diseases,Rate,2013,4.368925675005905,5.2058735267471175,2.4017585636332646
Deaths,Oklahoma,Both,15-49 years,Chronic respiratory diseases,Rate,2013,3.902740586684201,4.43560183550467,2.9356176862555396
Deaths,Oklahoma,Male,50-69 years,Chronic respiratory diseases,Rate,2013,104.08277011897137,116.57624803511231,93.17039047597493
Deaths,Oklahoma,Female,50-69 years,Chronic respiratory diseases,Rate,2013,96.73114997567723,110.8866856971906,52.63452619586734
Deaths,Oklahoma,Both,50-69 years,Chronic respiratory diseases,Rate,2013,100.30303405489632,110.20933564288428,75.39117393803959
Deaths,Oklahoma,Male,70+ years,Chronic respiratory diseases,Rate,2013,710.1565976681696,768.3348352896506,638.0851037409996
Deaths,Oklahoma,Female,70+ years,Chronic respiratory diseases,Rate,2013,563.7432241919469,666.8582534441389,303.2556098438629
Deaths,Oklahoma,Both,70+ years,Chronic respiratory diseases,Rate,2013,626.2860414519163,698.0063089172164,463.034661318317
