measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,North Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2012,62.5042678698406,68.98131047374882,51.83501828380317
Deaths,Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2013,54.719112793883504,59.79136594994127,44.304513698928346
Deaths,New Mexico,Both,All Ages,Chronic respiratory diseases,Rate,2013,64.38541117323737,70.63449474664046,51.71443300003071
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,19.77782258055749,21.620345082266674,17.000521552323747
Deaths,Colorado,Both,All Ages,Chronic respiratory diseases,Rate,2012,57.2753652313372,62.74482706684313,45.279362816316706
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,15.811154961607052,17.336091446780042,13.781367918348357
Deaths,Arizona,Both,All Ages,Chronic respiratory diseases,Rate,2013,63.553769959133,69.54585760312386,49.69651073672093
Deaths,New Mexico,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,20.195903124079496,22.32748779644462,17.419688554261597
Deaths,West Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2013,110.06664402766692,120.53989869717367,82.7706249549759
Deaths,California,Both,All Ages,Chronic respiratory diseases,Rate,2013,43.98554826162788,48.359083901714605,35.54899430211477
Deaths,Wyoming,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,24.801215777467053,27.346888205363864,21.60959108214891
Deaths,Oklahoma,Both,All Ages,Chronic respiratory diseases,Rate,2012,83.44375198553465,91.60286325318998,62.79869814540344
Deaths,Iowa,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,28.208797235316627,31.287229393649287,24.425182033937187
Deaths,Maine,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,25.47694486650737,28.379432912703674,21.74467021477721
Deaths,Arizona,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,16.979211986782907,18.4437466529297,14.686593037083314
Deaths,Maryland,Both,All Ages,Chronic respiratory diseases,Rate,2012,46.28100657038017,50.54805223891442,38.90276957660872
Deaths,West Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,32.541130127300384,35.728241270504085,28.567241241483714
Deaths,Kentucky,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,29.139733353644264,31.963700863895088,25.604262208686162
Deaths,Kansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,29.160270443565658,32.37922109479925,25.09646836576421
Deaths,North Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2013,67.27112496826003,73.55176376523814,51.91001375617376
Deaths,Maine,Both,All Ages,Chronic respiratory diseases,Rate,2012,85.20010224642087,94.3312033382874,64.92323538670828
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,25.6334338315234,28.03913364964822,22.25371148162006
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2012,55.9150559028818,62.34339797076377,44.4199658230266
Deaths,New York,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,27.887718315747847,30.69207809711044,23.724012418746714
Deaths,California,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,19.863454761524054,21.764551867443046,17.04957129020906
Deaths,North Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,25.6424737772155,27.909898571371837,23.01840767844561
Deaths,Wisconsin,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,24.058599362727257,26.56819622181034,20.594545984599147
Deaths,Delaware,Both,All Ages,Chronic respiratory diseases,Rate,2012,63.07358981468991,69.40363198590514,49.16743772199537
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,16.574695998805968,18.14374119152032,14.477691637355104
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,24.503104251662418,27.505454221835322,20.466281439654594
Deaths,Kentucky,Both,All Ages,Chronic respiratory diseases,Rate,2013,89.18550473774414,97.67574378749498,66.47654428396895
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,29.004039811462057,32.240568994550664,24.28944187819329
Deaths,Washington,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,15.043268295154123,16.533686311339444,13.164095539151035
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,15.983915936446516,17.53057741907052,13.837529336997243
Deaths,Louisiana,Both,All Ages,Chronic respiratory diseases,Rate,2013,68.14837906643044,74.37889457509908,53.849650401487914
Deaths,Arkansas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,33.062694714519964,36.007815655068185,29.27201600838818
Deaths,Delaware,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,20.430774721211403,22.392439578067474,17.87290734150761
Deaths,Ohio,Both,All Ages,Chronic respiratory diseases,Rate,2012,77.66296925139827,85.25465504002399,59.11944952856332
Deaths,Maryland,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,22.386536438908458,24.30772650214921,19.500982353177506
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2012,69.23955508149237,76.00778904014183,54.03328052883035
Deaths,Ohio,Both,All Ages,Chronic respiratory diseases,Rate,2013,79.01722789270626,86.98978565021925,60.233000512750344
Deaths,North Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,26.460407527753084,29.68870652068834,21.614381840453085
Deaths,Maine,Both,All Ages,Chronic respiratory diseases,Rate,2013,87.99582983883147,97.46317712573779,67.53877340249096
Deaths,Louisiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,26.502042072287367,28.791237954837072,23.47554539537206
Deaths,North Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2013,63.661773839876986,69.93685683314197,52.67252961618679
Deaths,Michigan,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,22.58442559212057,24.694622145264216,19.79590764336284
Deaths,Wisconsin,Both,All Ages,Chronic respiratory diseases,Rate,2013,63.81630413819988,70.12878849998326,51.62707691825819
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2013,56.833977343922605,63.40749580191918,44.91854459684016
Deaths,Rhode Island,Both,All Ages,Chronic respiratory diseases,Rate,2012,61.2705319399513,68.19763899322999,49.76899037272832
Deaths,Minnesota,Both,All Ages,Chronic respiratory diseases,Rate,2012,57.8440968908058,63.8413926515489,46.152795915392645
Deaths,Maryland,Both,All Ages,Chronic respiratory diseases,Rate,2013,46.78743994206364,50.94610932540335,39.17412277026374
Deaths,Pennsylvania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,28.399750026290167,31.24255811779223,24.14364814044725
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2012,55.879692526549604,62.434764400010295,44.66628763402514
Deaths,District of Columbia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,23.33055697121823,26.198934067001268,19.54302083626822
Deaths,Wyoming,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,24.88693324732352,27.555849300112705,21.377420572678105
Deaths,Florida,Both,All Ages,Chronic respiratory diseases,Rate,2012,71.53703430445333,79.10173593579226,55.69183371456099
Deaths,District of Columbia,Both,All Ages,Chronic respiratory diseases,Rate,2012,39.34118813846565,45.859592446277894,33.70924799030181
Deaths,Oklahoma,Both,All Ages,Chronic respiratory diseases,Rate,2013,85.53543758868464,93.57525986257014,64.30858616136261
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,29.620999590528236,33.01894929109159,24.764865334646576
Deaths,Oklahoma,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,25.61524144911695,27.783817513575357,22.505545306249438
Deaths,Delaware,Both,All Ages,Chronic respiratory diseases,Rate,2013,63.933672130741236,70.20643227611527,49.69984202569577
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2012,74.63773058681276,81.2242619174944,57.61674476789823
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2012,79.21390175077178,86.08088417404095,61.492674056793426
Deaths,Oklahoma,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,25.195138679123076,27.35051452068671,22.252475803731194
Deaths,Colorado,Both,All Ages,Chronic respiratory diseases,Rate,2013,58.22725493665414,63.97253189931711,45.989866333924944
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,23.502602529538848,25.66010555346504,20.763675931982768
Deaths,Mississippi,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,30.698933742564215,33.44870523636329,27.49099896713254
Deaths,Michigan,Both,All Ages,Chronic respiratory diseases,Rate,2012,67.26399504099655,74.15015110700391,53.327191263193896
Deaths,Maryland,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,22.75751257961108,24.902879596427418,19.86444961976488
Deaths,Wyoming,Both,All Ages,Chronic respiratory diseases,Rate,2013,78.05991247307435,86.07035600791656,58.90197891020368
Deaths,Maine,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,26.455484503104234,29.486908796976504,22.504207975676177
Deaths,Delaware,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,20.78155406946937,22.785899127912476,18.094566028287183
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,24.958304252726702,27.928827704051926,20.80374946288452
Deaths,Minnesota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,18.449819478998926,20.36940498277667,15.82492684638831
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2013,72.47541601068156,79.5637473926046,58.62346608992289
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,16.852710601401544,18.394331230210163,14.676807572135187
Deaths,Minnesota,Both,All Ages,Chronic respiratory diseases,Rate,2013,59.831087477504624,66.09670450859093,47.342142397000366
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,27.215752722814045,30.14543307253109,23.39284596865837
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,20.86271711867425,22.677726916415367,18.674125450324386
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,27.545905367658268,30.307528836618097,23.987857999853578
Deaths,Ohio,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,26.343347659158997,28.806845151928844,23.015466209054942
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2012,57.452035000767346,62.669111963545426,44.37179094002091
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2012,71.6023404868087,78.3134186502793,58.054462922313256
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2012,74.66834073695567,81.26616391345604,58.373155219472025
Deaths,Florida,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,18.068545309159212,19.722179917863528,15.72518762633874
Deaths,Montana,Both,All Ages,Chronic respiratory diseases,Rate,2012,85.50803216691662,94.74786995162457,65.57762150369403
Deaths,District of Columbia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,22.792531751464253,25.673358470730495,19.033112647841683
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,24.345255183256473,27.472500213104308,20.32827269979431
Deaths,Rhode Island,Both,All Ages,Chronic respiratory diseases,Rate,2013,62.00579358499528,68.8886053680639,50.12493326106843
Deaths,Michigan,Both,All Ages,Chronic respiratory diseases,Rate,2013,70.03755664440612,76.87946157381991,55.560417666023085
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2012,49.22547315727798,53.88803153460028,39.34209081134568
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2012,77.16473651880897,85.07531192381735,59.193330502448845
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2013,70.41485712563386,77.1289858281196,55.03977724427163
Deaths,Florida,Both,All Ages,Chronic respiratory diseases,Rate,2013,72.60387834539523,80.18004785734983,56.171806082290615
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,24.218435782890822,26.78793341402459,20.943413771196262
Deaths,Mississippi,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,32.40936729008494,35.34605153430103,29.006984623852496
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2012,68.71676381993821,75.07861881697214,56.97377037594734
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2013,56.96424285446517,63.3138849233524,45.66432830579355
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,32.829702249478565,36.9227568092253,26.901840635361097
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2012,40.634603770195305,46.52459465758114,35.15964353353641
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,23.835628571982888,25.93918165101187,21.165351933294087
Deaths,District of Columbia,Both,All Ages,Chronic respiratory diseases,Rate,2013,38.580168648448165,44.449174931166965,33.285803516167704
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2012,75.7106040076988,83.03120535186656,58.058354171673955
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,24.81567942010244,27.93423689166225,20.587328854509064
Deaths,Pennsylvania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,28.948678935925564,31.896182194208972,24.561338750101772
Deaths,Minnesota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,18.84797105801264,20.77290717544759,16.308054392295713
Deaths,Michigan,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,23.57091650834516,25.811566772763896,20.6834561466865
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,30.08634729378002,32.53277143603155,27.013991879286923
Deaths,Florida,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,18.338523057666823,20.027519109157037,15.909480632945515
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2013,77.47520273491033,84.38183495907874,59.786011810198566
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,24.406733672744373,27.10657213055873,20.795623703943132
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2013,82.41494773786658,89.68174715186795,63.70760232527661
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2013,67.92650858570788,74.43649707597179,56.064864717922426
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2012,17.768053731395064,19.39030677993957,15.53507797829599
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2013,27.939033294084695,30.704748267000305,24.363828459076252
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2013,77.21459397831298,84.9482038122042,58.805702233226796
Deaths,Minnesota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,18.586198431873704,20.489380057920982,16.131811421677998
Deaths,Oregon,Both,All Ages,Chronic respiratory diseases,Rate,2015,73.3120008033911,80.6660038341588,57.797553082664216
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,25.062053829928818,28.35373141559936,20.738491583818753
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2014,79.15981968258176,86.67816407577921,60.576193288563736
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,24.089104341191955,26.27533917212991,21.3159425117945
Deaths,Mississippi,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,33.007263322623366,35.985638479202905,29.616244456125656
Deaths,Rhode Island,Both,All Ages,Chronic respiratory diseases,Rate,2015,65.06149634678043,72.78479375259381,52.02794880954168
Deaths,District of Columbia,Both,All Ages,Chronic respiratory diseases,Rate,2015,38.7367226992377,43.855007387612496,33.479775359883334
Deaths,Mississippi,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,33.76936911336537,36.9443709189072,30.11709466095391
Deaths,District of Columbia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,22.517072804173637,25.395833268264,18.868393776821687
Deaths,Oregon,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,17.23430412897081,19.041937281161818,15.032207905125048
Deaths,Utah,Both,All Ages,Chronic respiratory diseases,Rate,2014,41.773534879222744,45.059371386945955,35.91330383672945
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2014,60.47370553864408,65.97083833550853,46.55975586048413
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,28.235048213374704,31.034407482844014,24.55607199349615
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2014,51.03480623017772,55.90650495686777,40.6853690825947
Deaths,Florida,Both,All Ages,Chronic respiratory diseases,Rate,2015,74.78484113106417,82.68991247927704,58.239943765527045
Deaths,Michigan,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,24.526258607502175,26.791105696443214,21.466546091265418
Deaths,Vermont,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,17.95384012060414,20.049321565249468,15.195128517875387
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2015,80.15525163303981,87.4570723110486,61.90507978948424
Deaths,Montana,Both,All Ages,Chronic respiratory diseases,Rate,2014,86.50228137324748,95.46739440371151,65.22391956313601
Deaths,Pennsylvania,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,29.525574244955234,32.679516074834595,24.96307828400843
Deaths,Missouri,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,28.58211018723294,31.453054419065698,24.7259060536751
Deaths,Nevada,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,21.23986813448715,23.094482369757657,19.35186862498672
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,24.382835903286605,27.30809335016531,20.51825228672778
Deaths,Alabama,Both,All Ages,Chronic respiratory diseases,Rate,2014,92.81063868024054,101.91120878671092,70.37674844484971
Deaths,Vermont,Both,All Ages,Chronic respiratory diseases,Rate,2014,72.03527925948406,79.3985981149459,57.25905701803777
Deaths,Nevada,Both,All Ages,Chronic respiratory diseases,Rate,2014,63.29291515111057,69.38371150426656,48.28515836633404
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,36.665565413295006,41.96532176036794,29.423992250141062
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2014,78.89054253490823,86.65776160497573,59.75671877214751
Deaths,New Jersey,Both,All Ages,Chronic respiratory diseases,Rate,2014,50.98994126026827,56.4520751227358,41.836346083576714
Deaths,New Hampshire,Both,All Ages,Chronic respiratory diseases,Rate,2014,68.86315700443701,77.1332959282383,52.38494066890843
Deaths,Delaware,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,22.06264206150819,24.439849460968762,19.08617090572159
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2014,81.3768782144532,89.949610368253,60.57182906915558
Deaths,Alabama,Both,All Ages,Chronic respiratory diseases,Rate,2015,95.75023765914489,105.30853869682011,72.13960938759199
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,27.72885945927613,30.759233139872283,23.910548961870223
Deaths,Hawaii,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,35.387742781504876,40.1098407529819,28.60198675893927
Deaths,Texas,Both,All Ages,Chronic respiratory diseases,Rate,2015,51.57370145453948,57.00209587253405,41.05340050934827
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2015,69.73952800749431,76.42211943923864,55.262278057583956
Deaths,New Mexico,Both,All Ages,Chronic respiratory diseases,Rate,2014,66.94853703087085,73.33261454266321,54.2967866841832
Deaths,Idaho,Both,All Ages,Chronic respiratory diseases,Rate,2014,68.04724232581506,74.2797399231043,53.50276996860568
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2015,41.18318388590241,47.25212145244012,35.176082993090276
Deaths,Minnesota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,18.825207097025412,20.86429574762601,16.327269563607995
Deaths,Minnesota,Both,All Ages,Chronic respiratory diseases,Rate,2015,61.57410094916059,68.37138897845692,48.74322143424284
Deaths,Tennessee,Both,All Ages,Chronic respiratory diseases,Rate,2014,79.12296444616582,86.17724485669719,61.717872301502254
Deaths,Alaska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,11.434617596574174,12.596851122529875,10.183375907218231
Deaths,Illinois,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,25.804402364968677,28.468241739571948,22.22147444112555
Deaths,Rhode Island,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,26.134774938294907,29.475491172450866,21.69669176396108
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,17.95564041782164,19.49822150896823,16.027186225606837
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2014,84.25845014350203,92.12474651267236,64.83739080930752
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,18.246266114641458,19.98332116424629,16.058993648691704
Deaths,Idaho,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,18.41998057407796,20.18948993940631,16.180965359243437
Deaths,Michigan,Both,All Ages,Chronic respiratory diseases,Rate,2015,73.58137401558675,80.99691626535065,57.93245963104728
Deaths,Connecticut,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,25.2519220859384,28.53570294980289,20.831919348804895
Deaths,Alabama,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,30.999384288619602,33.67144853210377,27.695014946828284
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2014,79.21968552269752,87.73176612910177,61.081476555452106
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,31.401949657865654,34.11266494641817,28.319259019450392
Deaths,Massachusetts,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,30.824478351560092,34.43532937466377,25.656678646583327
Deaths,Arizona,Both,All Ages,Chronic respiratory diseases,Rate,2014,63.8456739613947,69.8531416641916,49.791320854164404
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2014,58.65216439885624,64.51204761003028,47.070416922606846
Deaths,Missouri,Both,All Ages,Chronic respiratory diseases,Rate,2015,80.53243271624653,88.80144986949645,61.04168116504389
Deaths,Florida,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,18.62803678177157,20.404910692610574,16.188325806518066
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2014,69.29507157970687,75.98751104092686,57.19101195173691
Deaths,Hawaii,Both,All Ages,Chronic respiratory diseases,Rate,2014,40.89852955902356,46.803530552469226,34.927098710433
Deaths,South Dakota,Both,All Ages,Chronic respiratory diseases,Rate,2015,70.66177070476493,77.35775265681858,58.690975935749925
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,25.584276514135517,28.3539338687618,22.126851288358154
Deaths,South Dakota,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,28.523488506683393,31.68704586499314,24.599100082037268
Deaths,Tennessee,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,31.631301969182317,34.50645546065128,28.451148319684687
Deaths,Colorado,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,16.697468162485595,18.505638587748756,14.497400873093044
Deaths,Indiana,Both,All Ages,Chronic respiratory diseases,Rate,2015,82.14188523381758,90.92493602324,61.17167274784237
Deaths,South Carolina,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,24.64458339888175,26.894036848101322,21.71058632765432
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,21.338927718389268,23.100646358747547,19.08492394125755
Deaths,Montana,Both,All Ages,Chronic respiratory diseases,Rate,2015,92.16157397621397,102.0060790522441,69.7451260379344
Deaths,Arizona,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,16.764044593706718,18.214631648906707,14.56435095821592
Deaths,Delaware,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,21.145390843483035,23.286664446388006,18.341442696086474
Deaths,Nebraska,Both,All Ages,Chronic respiratory diseases,Rate,2015,80.48515838839221,89.4777759805071,61.3531580911537
Deaths,Iowa,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,27.25283491533277,30.294366960596584,23.54985413303232
Deaths,Massachusetts,Both,All Ages,Chronic respiratory diseases,Rate,2015,60.19700725540779,67.62450928706076,48.08621813299954
Deaths,Alaska,Both,All Ages,Chronic respiratory diseases,Rate,2014,40.28144478131495,44.29981848289527,32.38861478671602
Deaths,South Carolina,Both,All Ages,Chronic respiratory diseases,Rate,2015,81.45888004289074,89.41266530223842,62.350997119403175
Deaths,Idaho,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,18.78768198664052,20.685569725110508,16.382007265766106
Deaths,Mississippi,Both,All Ages,Chronic respiratory diseases,Rate,2015,86.26157985204557,94.77604563306734,66.049855169281
Deaths,Florida,Both,All Ages,Chronic respiratory diseases,Rate,2014,73.55854509764414,81.21339523509347,56.95977665363753
Deaths,New Mexico,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,20.826578726591315,23.003601143796832,18.006896183412465
Deaths,Washington,Both,All Ages,Chronic respiratory diseases,Rate,2014,57.09136379544558,62.45162029939735,45.756769054432155
Deaths,District of Columbia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,22.42863073327106,25.267055302080273,18.65131637234844
Deaths,Illinois,Both,All Ages,Chronic respiratory diseases,Rate,2015,59.557466644049015,66.0442227390054,47.491127624276416
Deaths,Florida,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,18.907028955325327,20.790071419789736,16.419802719152724
Deaths,Pennsylvania,Both,All Ages,Chronic respiratory diseases,Rate,2015,73.55212017590871,80.91106514567124,58.81463378663869
Deaths,Delaware,Both,All Ages,Chronic respiratory diseases,Rate,2015,68.10884631055966,75.49621194730693,53.150456733256206
Deaths,Connecticut,Both,All Ages,Chronic respiratory diseases,Rate,2015,57.50746130801568,64.65597501914672,45.23372829908588
Deaths,Georgia,Both,All Ages,Chronic respiratory diseases,Rate,2015,62.43800287253346,68.40625511852564,47.87101574714035
Deaths,New Hampshire,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,21.215622985635466,23.643019425949035,17.82429029376952
Deaths,New Jersey,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,21.229358794845215,23.421965028760773,18.13254559192435
Deaths,Indiana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,23.568862647353264,25.842929853806965,20.4710030803442
Deaths,Utah,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,18.04815027607568,19.67321179775695,16.1025995759932
Deaths,Kansas,Both,All Ages,Chronic respiratory diseases,Rate,2014,76.66505931276906,84.44748196296923,57.96188424080082
Deaths,Montana,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,25.623659281414955,28.57185388454893,21.82914858930562
Deaths,District of Columbia,Both,All Ages,Chronic respiratory diseases,Rate,2014,38.65927850655255,43.87657068783797,33.28401465241528
Deaths,Texas,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,18.210406460475017,20.078172589736717,16.045147832330738
Deaths,Virginia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,23.17505647187531,25.471496784979404,20.301289191040443
Deaths,Georgia,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,21.662822596620995,23.435388186388515,19.27535346929522
Deaths,Vermont,Both,All Ages,Respiratory infections and tuberculosis,Rate,2015,18.484169225518368,20.6786993266986,15.561283288689161
Deaths,Nebraska,Both,All Ages,Respiratory infections and tuberculosis,Rate,2014,25.108921011632855,27.731492677643246,21.67102220983586
Deaths,Virginia,Both,All Ages,Chronic respiratory diseases,Rate,2015,55.703218173064805,61.25166790424332,44.57039410237569
Deaths,Kentucky,Both,All Ages,Chronic respiratory diseases,Rate,2014,92.61371392460478,101.79638523991326,68.86696084543827
